order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
32025589,13:44:56,MA,67696,PAID,3,9.39,DeliveredStatus
32881522,22:52:20,ES,28671,PAID,1,5.9,DeliveredStatus
33084656,18:21:34,TR,49691,PAID,3,5.06,DeliveredStatus
32633771,19:28:14,PE,44495,PAID,1,15.45,DeliveredStatus
32830108,18:50:18,ES,5272,PAID,9,18.51,DeliveredStatus
32173967,23:31:26,AR,16567,PAID,1,13.4,DeliveredStatus
32903010,00:10:05,AR,57715,PAID,1,5.18,CanceledStatus
32828029,18:35:23,ES,8997,PAID,8,13.61,DeliveredStatus
33312874,22:07:46,EG,69993,PAID,2,3.42,DeliveredStatus
32504691,21:22:41,AR,35431,PAID,2,6.84,DeliveredStatus
33359892,21:24:21,AR,62965,PAID,3,2.59,DeliveredStatus
33126819,20:12:56,ES,46277,PAID,2,14.25,DeliveredStatus
32208705,16:36:09,TR,37508,PAID,1,5.44,DeliveredStatus
33191388,21:13:45,AR,63407,PAID,2,7.85,DeliveredStatus
33409230,15:04:35,RO,33378,PAID,4,4.74,DeliveredStatus
33191086,21:11:56,AR,62935,PAID,1,6.15,DeliveredStatus
32740949,22:16:25,FR,11319,PAID,3,31.25,DeliveredStatus
32534282,14:29:39,KE,54924,PAID,1,8.37,DeliveredStatus
32185904,11:02:08,EG,39805,PAID,5,1.76,DeliveredStatus
32355597,12:36:37,TR,62149,PAID,1,2.45,DeliveredStatus
33264194,11:12:11,EC,51370,PAID,1,5.3,DeliveredStatus
33379827,22:05:58,PE,13021,PAID,2,14.24,DeliveredStatus
32659947,14:48:20,TR,64480,PAID,1,2.63,DeliveredStatus
33119909,13:46:28,PE,11389,PAID,1,4.28,DeliveredStatus
32022481,15:20:39,TR,67918,PAID,5,7.37,CanceledStatus
33060347,12:28:02,ES,28671,PAID,2,6.7,DeliveredStatus
33093934,18:27:48,RO,72537,PAID,6,5.63,DeliveredStatus
32527147,10:48:02,UA,68738,PAID,1,0.98,DeliveredStatus
32322864,21:05:04,AR,70579,PAID,3,12.37,DeliveredStatus
33067139,13:19:51,ES,30119,PAID,1,1.28,CanceledStatus
32284246,17:22:21,AR,50468,PAID,1,0.33,DeliveredStatus
33390961,11:45:08,UA,70340,PAID,1,12.62,DeliveredStatus
32522947,22:35:13,PE,51289,PAID,3,10.37,DeliveredStatus
33240007,16:09:05,TR,33400,PAID,1,8.34,DeliveredStatus
32360050,12:08:32,FR,3067,PAID,1,37.6,DeliveredStatus
32798457,13:21:00,ES,28669,PAID,3,23.75,DeliveredStatus
32347898,00:54:22,AR,72518,PAID,1,5.96,CanceledStatus
33433146,12:37:46,AR,62825,PAID,5,21.78,CanceledStatus
32892639,21:48:07,AR,21083,PAID,2,6.86,DeliveredStatus
32933592,17:14:05,TR,74569,PAID,2,5.46,DeliveredStatus
32948742,17:27:57,IT,10696,PAID,6,20.57,DeliveredStatus
33270460,14:01:15,AR,51579,PAID,2,5.47,DeliveredStatus
32785715,12:05:14,MA,32315,PAID,1,5.99,DeliveredStatus
33443462,17:52:38,FR,4450,PAID,3,15.7,DeliveredStatus
33536553,20:41:45,AR,55115,PAID,1,3.67,CanceledStatus
32026615,13:52:59,ES,47180,PAID,5,38,DeliveredStatus
33230442,14:51:41,TR,62027,PAID,1,1.84,CanceledStatus
32427773,19:35:04,FR,3210,PAID,1,54.85,CanceledStatus
32011973,11:07:05,FR,3001,PAID,4,17.7,DeliveredStatus
33189691,21:02:18,AR,38531,PAID,1,5.79,DeliveredStatus
32546281,14:33:37,ES,20114,PAID,7,10.94,DeliveredStatus
32724882,16:59:53,AR,58335,PAID,1,6.32,DeliveredStatus
32315616,20:05:32,AR,63139,PAID,2,3.42,DeliveredStatus
32852359,20:45:15,ES,71259,PAID,6,7.11,DeliveredStatus
33203332,22:33:47,AR,56328,PAID,3,5.51,DeliveredStatus
33534774,20:28:33,AR,13991,PAID,5,3.78,DeliveredStatus
32529362,10:54:44,ES,1693,PAID,9,16.78,DeliveredStatus
32143558,19:50:01,AR,28285,PAID,1,6.25,DeliveredStatus
32701727,19:06:13,ES,71273,PAID,1,5.99,DeliveredStatus
32248992,13:32:01,PE,48331,PAID,4,39.13,DeliveredStatus
32147143,20:20:14,CL,17324,PAID,6,0.15,DeliveredStatus
32667452,14:06:38,ES,50204,PAID,3,24.5,DeliveredStatus
32643822,20:21:19,CR,72064,PAID,1,7.19,DeliveredStatus
33200487,20:17:54,PE,51846,PAID,1,59.53,DeliveredStatus
32822421,17:54:56,ES,5681,PAID,9,18.02,DeliveredStatus
32190525,11:53:59,IT,2519,PAID,3,20.85,DeliveredStatus
33388887,10:43:44,RO,72561,PAID,8,21.17,DeliveredStatus
33282018,19:12:22,ES,1590,PAID,2,3.56,DeliveredStatus
32369326,09:36:59,AR,59638,PAID,3,2.3,DeliveredStatus
33261703,16:52:26,ES,51420,PAID,2,7.6,DeliveredStatus
32840585,19:50:51,IT,9089,PAID,7,18.52,DeliveredStatus
32944349,10:54:13,PE,71671,PAID,20,13.72,CanceledStatus
32220798,18:05:25,TR,59511,PAID,2,1.8,DeliveredStatus
32321499,20:54:44,AR,62812,PAID,2,16.12,DeliveredStatus
33061730,14:39:24,UA,58615,PAID,2,9.03,DeliveredStatus
32803982,16:12:30,UA,55808,PAID,4,28.01,DeliveredStatus
33094122,19:27:57,TR,66920,PAID,2,5.23,DeliveredStatus
33277249,19:47:26,UA,50750,PAID,5,21.73,CanceledStatus
32627591,20:31:17,AR,62447,PAID,4,2.21,CanceledStatus
32074270,13:14:45,EC,36790,PAID,1,3.52,DeliveredStatus
33452115,18:43:24,IT,9089,PAID,10,26.74,DeliveredStatus
32819075,18:28:09,UA,59394,PAID,3,14.66,DeliveredStatus
32006737,10:43:50,RO,70000,PAID,1,25.29,DeliveredStatus
32950538,19:42:35,TR,66289,PAID,1,2.45,DeliveredStatus
33448020,18:20:43,IT,9089,PAID,5,11.16,DeliveredStatus
32533040,12:10:47,ES,5658,PAID,5,11.82,DeliveredStatus
33272820,19:18:19,UA,67081,PAID,3,25.47,DeliveredStatus
32995269,22:43:02,ES,29451,PAID,3,19.1,DeliveredStatus
32591532,22:25:39,TR,47257,PAID,1,3.28,DeliveredStatus
32445646,20:30:39,FR,11316,PAID,1,3.5,DeliveredStatus
32255198,19:48:35,IT,25609,PAID,3,21.5,DeliveredStatus
33059367,14:20:03,UA,62387,PAID,1,4.38,DeliveredStatus
32368785,13:33:22,FR,3709,PAID,2,7.2,DeliveredStatus
33399789,14:04:17,UA,68161,PAID,5,25.58,DeliveredStatus
32964674,12:16:28,CR,57817,PAID,1,6.33,DeliveredStatus
32196645,13:11:00,FR,1037,PAID,1,4.3,DeliveredStatus
32760618,21:17:34,AR,62811,PAID,1,6.21,DeliveredStatus
32168549,22:45:24,AR,64264,PAID,10,8.02,DeliveredStatus
32683287,18:42:29,TR,59000,PAID,1,1.56,DeliveredStatus
33434465,16:47:28,ES,44320,PAID,1,12.95,CanceledStatus
32635219,21:46:01,AR,70423,PAID,1,6.42,DeliveredStatus
32345292,00:09:27,AR,27755,PAID,2,5.3,DeliveredStatus
32901503,21:35:41,PE,13190,PAID,1,18.43,CanceledStatus
32356971,10:09:55,ES,32515,PAID,1,1,DeliveredStatus
33379813,22:05:51,PE,11694,PAID,1,2.55,DeliveredStatus
32681619,18:27:09,TR,64560,PAID,1,3.28,DeliveredStatus
32219243,09:52:34,EC,41132,PAID,2,3.34,DeliveredStatus
33071998,09:53:02,DO,48012,PAID,4,1.85,DeliveredStatus
32967398,21:31:15,TR,49827,PAID,2,5.51,CanceledStatus
32237589,18:15:58,ES,8215,PAID,10,11.76,DeliveredStatus
32639514,20:29:20,PE,14496,PAID,1,5.59,DeliveredStatus
33442097,11:42:55,PE,46853,PAID,2,7.93,CanceledStatus
32192000,12:18:00,FR,1047,PAID,2,8.75,DeliveredStatus
33220547,09:59:08,RO,72554,PAID,11,31.5,DeliveredStatus
33247970,15:01:36,FR,1216,PAID,3,16.9,DeliveredStatus
33493283,15:58:32,DO,48011,PAID,3,9.15,DeliveredStatus
32079267,13:36:03,PE,14499,PAID,2,8.52,DeliveredStatus
32201780,14:52:17,UA,50832,PAID,3,9.71,DeliveredStatus
32835161,19:20:34,ES,16270,PAID,1,7.9,DeliveredStatus
32088584,21:13:11,RO,71912,PAID,8,11.94,DeliveredStatus
32352981,11:12:11,TR,62069,PAID,3,1.22,DeliveredStatus
32929882,08:39:40,EC,51370,PAID,2,7.15,DeliveredStatus
33081494,09:59:46,EC,31866,NOT_PAID,1,2.94,DeliveredStatus
32008303,10:36:03,UA,58911,PAID,2,7.09,DeliveredStatus
32441772,20:19:53,FR,6999,PAID,3,20,DeliveredStatus
32781225,11:37:26,UA,50834,PAID,6,27.94,DeliveredStatus
33208910,21:18:19,PE,11361,PAID,1,16.92,DeliveredStatus
32522925,00:34:16,AR,17456,PAID,2,4.76,DeliveredStatus
33469441,15:53:13,AR,61389,PAID,5,4.9,CanceledStatus
33087901,09:44:23,CR,23395,PAID,1,25.82,DeliveredStatus
32254291,15:44:50,AR,66409,PAID,1,8.83,DeliveredStatus
32362787,13:42:58,EG,45163,PAID,1,3.01,CanceledStatus
33524037,18:57:12,AR,71096,PAID,1,4.54,DeliveredStatus
32326725,21:32:24,AR,56001,PAID,1,2.65,DeliveredStatus
32966806,20:28:14,UA,67084,PAID,1,4.71,DeliveredStatus
32407894,17:53:42,FR,1211,PAID,2,16.2,DeliveredStatus
33391977,14:10:07,GE,73933,PAID,1,1.49,DeliveredStatus
32831680,19:43:12,IT,12513,PAID,1,17,DeliveredStatus
32243051,20:51:55,TR,44197,PAID,9,8.02,DeliveredStatus
33327308,23:54:41,TR,28723,PAID,2,1.96,DeliveredStatus
32990888,20:15:37,ES,30119,PAID,4,6.86,CanceledStatus
32024932,09:39:43,AR,32293,PAID,4,1.18,DeliveredStatus
32588680,16:12:11,AR,12787,PAID,2,2.54,DeliveredStatus
32942688,18:36:54,TR,47552,PAID,4,24.55,DeliveredStatus
32132687,22:38:30,IT,8429,PAID,3,14,DeliveredStatus
33137938,16:49:19,AR,21664,PAID,4,9.82,DeliveredStatus
32953086,18:02:37,ES,8220,PAID,7,10.31,DeliveredStatus
32142452,19:40:45,AR,63508,PAID,2,6.25,DeliveredStatus
32669847,14:28:37,MA,69874,PAID,1,2.03,DeliveredStatus
32899262,20:58:44,EC,54122,PAID,1,10.61,DeliveredStatus
32963233,18:09:24,ES,30122,PAID,4,10.06,DeliveredStatus
33111272,12:07:52,CR,57827,PAID,2,5.88,CanceledStatus
32177660,22:16:39,PE,59011,PAID,3,19.16,DeliveredStatus
32185866,12:02:03,TR,33283,PAID,1,1.23,CanceledStatus
33454189,12:53:56,EC,53845,PAID,2,19.09,DeliveredStatus
32760445,21:16:05,AR,35431,PAID,1,3.88,CanceledStatus
32354934,12:16:43,TR,28993,PAID,6,10.31,DeliveredStatus
32590818,20:22:09,ES,49472,PAID,1,0.64,DeliveredStatus
33555110,23:13:39,AR,55206,PAID,1,5.55,DeliveredStatus
32636139,21:56:55,AR,62811,PAID,1,5.97,DeliveredStatus
32158035,21:34:13,AR,63642,PAID,1,0.67,DeliveredStatus
33033704,22:41:47,AR,62620,PAID,2,12.87,DeliveredStatus
32605451,17:30:33,AR,62517,PAID,1,4.87,DeliveredStatus
33084643,10:21:30,EC,51364,PAID,2,4.1,DeliveredStatus
32283056,21:18:50,ES,44300,PAID,2,10.9,DeliveredStatus
33434517,17:47:55,UA,67639,PAID,2,5.64,DeliveredStatus
33504214,19:03:01,PE,51251,PAID,4,13.98,CanceledStatus
33126196,20:10:49,IT,9119,PAID,2,13,CanceledStatus
33082547,17:06:57,RO,70000,PAID,1,41.11,DeliveredStatus
32564700,13:34:15,AR,32307,PAID,5,1.42,DeliveredStatus
32960579,19:53:27,EG,34114,PAID,1,2.95,DeliveredStatus
33441678,13:40:01,AR,55171,PAID,3,8.25,DeliveredStatus
32078213,18:31:30,ES,30122,PAID,10,14.44,CanceledStatus
33393609,10:45:08,PT,21390,PAID,3,9.6,DeliveredStatus
32963096,13:08:01,EC,36695,PAID,3,11.33,DeliveredStatus
33250157,15:18:08,IT,11978,PAID,2,5.14,DeliveredStatus
33098882,18:59:03,EG,45102,PAID,1,1.54,DeliveredStatus
33296910,20:16:25,ES,16231,PAID,6,10.53,DeliveredStatus
32324175,21:14:06,AR,62826,PAID,4,8.35,DeliveredStatus
32799772,15:33:50,RO,72551,PAID,12,15.49,DeliveredStatus
32836021,18:25:40,ES,30119,PAID,11,16.62,DeliveredStatus
32324677,21:18:05,AR,53181,PAID,1,8.83,DeliveredStatus
33366326,22:06:57,AR,56357,PAID,1,8.64,DeliveredStatus
33434352,12:46:42,AR,51190,PAID,1,6.48,CanceledStatus
32678932,15:00:08,PT,71801,PAID,7,14,DeliveredStatus
33105704,14:38:53,AR,27739,PAID,1,2.54,DeliveredStatus
32529446,10:56:51,ES,5680,PAID,8,9.7,DeliveredStatus
32419245,12:59:38,EC,61328,PAID,4,10.95,DeliveredStatus
32348531,23:08:59,PE,48154,PAID,1,4.26,DeliveredStatus
32056148,19:27:12,TR,66085,PAID,1,5.56,DeliveredStatus
32169119,22:49:46,AR,46540,PAID,1,5.14,DeliveredStatus
32746435,23:58:49,EG,66714,NOT_PAID,6,1.66,CanceledStatus
32832294,19:03:24,IT,6593,PAID,9,12.85,DeliveredStatus
32586108,15:59:00,AR,61950,NOT_PAID,1,6.19,CanceledStatus
32274186,14:53:30,PE,46853,PAID,2,12.11,DeliveredStatus
33130780,20:26:34,ES,21465,PAID,7,14.48,DeliveredStatus
33244252,13:36:37,ES,29451,PAID,1,8.25,CanceledStatus
32411106,14:15:18,AR,46536,PAID,5,15.48,DeliveredStatus
32052405,13:00:41,AR,52635,PAID,3,7.48,DeliveredStatus
32717649,20:29:08,IT,10369,PAID,2,12,DeliveredStatus
32918080,13:51:55,RO,70376,PAID,1,10.54,DeliveredStatus
32055826,18:25:03,RO,70003,PAID,1,27.4,DeliveredStatus
32221001,16:07:05,FR,1034,PAID,1,5.6,DeliveredStatus
32578717,20:16:49,RO,33378,PAID,6,6.9,CanceledStatus
32675183,15:21:32,MA,33048,NOT_PAID,2,13.82,CanceledStatus
32791033,13:12:02,ES,14686,PAID,2,23.4,CanceledStatus
33511926,21:55:56,ES,9276,PAID,2,7.1,DeliveredStatus
32811102,12:18:55,AR,33384,PAID,1,4.4,DeliveredStatus
33447285,19:17:03,UA,59899,PAID,3,2.9,DeliveredStatus
32212329,14:01:06,ES,29451,PAID,2,13.8,DeliveredStatus
32088032,20:09:56,ES,39022,PAID,3,29.1,DeliveredStatus
32152675,20:59:28,AR,53508,PAID,2,8.93,CanceledStatus
33418237,15:52:59,UA,64118,PAID,2,4.66,DeliveredStatus
32522089,22:11:25,PE,11694,PAID,1,2.66,DeliveredStatus
33151081,22:28:51,UA,56470,PAID,1,5.16,DeliveredStatus
33441304,18:37:36,EG,47946,PAID,3,6.89,DeliveredStatus
32847387,22:23:14,TR,46659,PAID,1,3.43,DeliveredStatus
33144502,23:09:19,TR,73175,PAID,1,1.06,DeliveredStatus
33548950,20:13:08,PA,65898,PAID,4,20.42,DeliveredStatus
33284608,21:24:59,TR,67932,PAID,2,7.62,DeliveredStatus
32016322,12:17:44,FR,1043,PAID,1,2.95,DeliveredStatus
32185117,09:33:47,IT,10695,PAID,4,8.48,DeliveredStatus
32909647,11:35:42,UA,56387,PAID,3,10.92,CanceledStatus
32944555,17:53:07,EG,47149,PAID,4,3.66,DeliveredStatus
32699694,18:53:13,IT,9089,PAID,6,16.7,DeliveredStatus
32793803,13:38:58,FR,1219,PAID,1,10,DeliveredStatus
32555436,12:07:43,AR,32277,PAID,1,6.19,DeliveredStatus
32015620,12:09:22,ES,5941,PAID,5,9.1,DeliveredStatus
32609925,20:54:10,ES,28703,PAID,5,44.41,DeliveredStatus
32157041,19:27:59,PA,70078,PAID,1,7.87,DeliveredStatus
32652174,10:19:19,ES,15706,PAID,2,10.04,DeliveredStatus
32493738,19:49:50,AR,61342,PAID,1,6.4,DeliveredStatus
32850505,21:37:26,UA,50832,PAID,1,8.2,DeliveredStatus
32714177,20:13:28,ES,8511,PAID,4,6.43,DeliveredStatus
33323819,21:42:21,ES,27635,PAID,3,24.45,DeliveredStatus
32683520,17:44:45,UA,68493,PAID,3,9.87,DeliveredStatus
33029329,21:52:39,AR,61864,PAID,1,3.22,DeliveredStatus
33108190,14:52:24,AR,68998,PAID,3,6.57,DeliveredStatus
32404557,18:30:05,RO,70492,PAID,1,5.48,DeliveredStatus
33474320,16:07:59,AR,68441,PAID,2,8.64,DeliveredStatus
32175358,21:46:52,PE,69213,PAID,1,2,DeliveredStatus
33514694,21:07:03,ES,29451,PAID,1,7.1,DeliveredStatus
32173526,23:28:34,CL,17326,PAID,1,0.06,DeliveredStatus
33369294,22:27:11,AR,66079,PAID,1,2.49,DeliveredStatus
32326457,19:30:35,PE,69230,PAID,2,7.19,DeliveredStatus
32026976,13:55:47,FR,3162,PAID,5,9.8,DeliveredStatus
32349032,22:22:43,CR,58137,PAID,1,2.13,DeliveredStatus
32158078,21:34:36,AR,70988,PAID,4,2.68,DeliveredStatus
32017901,12:36:10,IT,25694,PAID,1,13,DeliveredStatus
32306697,18:55:09,AR,63740,PAID,1,3.31,DeliveredStatus
32687058,13:16:35,AR,66442,PAID,1,3.77,DeliveredStatus
33535344,18:32:53,PE,59013,PAID,1,9.68,DeliveredStatus
33368326,22:20:26,AR,62542,PAID,1,4.75,DeliveredStatus
33273949,18:25:03,ES,16223,PAID,5,6.5,DeliveredStatus
32778876,10:03:06,IT,11176,PAID,1,0.94,CanceledStatus
32890859,21:31:51,CL,17326,PAID,2,0.11,DeliveredStatus
32915012,12:15:56,MA,53885,PAID,2,7.75,DeliveredStatus
32186634,10:22:49,FR,3067,PAID,2,7,DeliveredStatus
32808892,17:58:32,TR,46643,PAID,1,2.62,DeliveredStatus
33049231,12:17:44,UA,74587,PAID,2,10.11,CanceledStatus
33511416,23:54:06,TR,33400,PAID,1,3.93,DeliveredStatus
33123736,20:01:43,ES,21476,PAID,6,12.38,DeliveredStatus
32358822,11:48:15,FR,3697,PAID,2,5.9,DeliveredStatus
32428274,15:36:59,AR,33359,PAID,4,16.01,DeliveredStatus
33325898,17:49:41,AR,62931,PAID,3,12.12,DeliveredStatus
33148844,21:22:07,IT,12548,PAID,1,5,DeliveredStatus
33356196,20:59:07,AR,61053,PAID,7,5.75,DeliveredStatus
32678700,15:57:51,ES,2316,PAID,8,14.4,DeliveredStatus
33541690,21:20:52,CL,30334,PAID,1,0.05,DeliveredStatus
32091523,14:21:55,EC,41293,PAID,2,11.73,DeliveredStatus
32022168,13:17:39,ES,16262,PAID,3,9.49,DeliveredStatus
32879384,23:25:24,MA,35586,PAID,3,9.77,CanceledStatus
33394502,13:02:00,RO,60271,PAID,5,32.68,CanceledStatus
32009979,11:23:36,UA,61040,PAID,1,3.89,DeliveredStatus
32957912,12:36:29,EC,36698,PAID,1,3.2,DeliveredStatus
32965493,13:20:58,PA,17780,PAID,1,6.97,DeliveredStatus
32652904,10:40:10,ES,19804,PAID,1,13,DeliveredStatus
33374666,23:10:10,AR,55206,PAID,1,6.63,DeliveredStatus
32176083,21:55:16,EC,67169,PAID,1,2.52,DeliveredStatus
33202026,22:24:20,AR,57715,PAID,7,38.14,DeliveredStatus
32963115,19:08:07,ES,47267,NOT_PAID,3,5.54,DeliveredStatus
32043736,11:57:01,AR,13000,PAID,2,8.71,DeliveredStatus
32383447,15:58:32,UA,50832,PAID,8,30.55,DeliveredStatus
32779987,11:02:24,EG,51655,PAID,2,4.91,DeliveredStatus
32355027,10:19:06,ES,199,PAID,3,8.7,DeliveredStatus
33353553,18:40:42,PE,51834,PAID,1,4.3,DeliveredStatus
33445395,17:05:42,ES,14848,PAID,3,21.9,CanceledStatus
32966419,19:26:07,ES,21467,PAID,6,8.18,DeliveredStatus
33109860,15:01:15,AR,35505,PAID,1,3.18,DeliveredStatus
32598201,20:57:56,MA,32553,PAID,1,5.89,DeliveredStatus
33447189,18:16:29,FR,926,PAID,4,19.8,DeliveredStatus
33548931,22:12:55,AR,50171,PAID,1,2.81,DeliveredStatus
32161387,19:56:15,EC,71498,PAID,1,8.62,DeliveredStatus
32892310,21:45:03,AR,62524,PAID,1,4.84,DeliveredStatus
33424036,15:29:33,IT,12513,PAID,8,20.8,DeliveredStatus
32217713,09:40:24,PE,48322,PAID,2,11.45,DeliveredStatus
32388955,15:31:53,ES,19842,PAID,5,48.5,CanceledStatus
33223836,10:48:54,ES,51124,PAID,1,0.57,DeliveredStatus
33192158,21:18:42,AR,46542,PAID,5,17.8,DeliveredStatus
32130699,22:29:17,ES,67432,PAID,4,31.55,DeliveredStatus
32047782,16:28:22,ES,20116,PAID,18,20.79,DeliveredStatus
32370294,15:43:16,TR,68129,PAID,1,1.39,DeliveredStatus
32354530,10:06:27,ES,8696,PAID,2,6.4,DeliveredStatus
32069542,18:50:51,ES,21741,PAID,1,59,DeliveredStatus
33417601,15:49:24,EG,44566,PAID,1,2.56,DeliveredStatus
33480560,16:25:36,AR,29544,PAID,3,7.69,DeliveredStatus
32374563,14:08:40,IT,10708,PAID,8,18.05,DeliveredStatus
33397869,12:46:53,FR,3212,PAID,1,19.5,CanceledStatus
32611238,22:01:31,ES,69014,PAID,1,3.95,DeliveredStatus
32815084,12:54:23,AR,67409,PAID,2,3.47,DeliveredStatus
32256018,18:52:10,PT,15711,PAID,4,4.45,DeliveredStatus
32759136,21:00:23,CL,30334,PAID,1,0.02,DeliveredStatus
32338859,23:00:06,AR,62499,PAID,2,3.09,DeliveredStatus
33266908,13:33:39,AR,41678,PAID,1,4,DeliveredStatus
32533301,12:15:07,ES,71269,PAID,1,4.99,DeliveredStatus
32834317,21:15:40,TR,74521,PAID,2,1.88,DeliveredStatus
33257161,15:14:17,ES,28703,PAID,5,37.46,DeliveredStatus
32229512,19:15:40,TR,45702,PAID,1,3.93,DeliveredStatus
32653182,11:47:53,UA,60725,PAID,3,6.94,DeliveredStatus
32756727,20:38:11,AR,55206,PAID,1,6.14,DeliveredStatus
32185393,09:44:17,IT,10695,PAID,8,30.56,DeliveredStatus
32914439,13:07:40,EG,28935,PAID,1,3.31,DeliveredStatus
33193837,19:29:55,PE,45235,PAID,1,5.93,DeliveredStatus
33097826,17:52:52,IT,9089,PAID,4,6.8,DeliveredStatus
33445884,18:08:51,FR,51680,PAID,1,8.9,DeliveredStatus
32574583,18:48:56,IT,49702,PAID,5,41.5,DeliveredStatus
32477616,16:04:47,PA,65898,PAID,10,20.71,DeliveredStatus
33155780,22:44:02,RO,72564,PAID,2,0.93,DeliveredStatus
33492398,20:56:23,ES,69724,PAID,2,7.6,DeliveredStatus
32652554,10:30:00,ES,8216,PAID,6,18.58,DeliveredStatus
33264397,13:13:43,AR,56383,PAID,2,6.37,DeliveredStatus
33366220,20:06:18,PE,17372,PAID,1,4.7,DeliveredStatus
32693364,14:08:14,AR,47021,PAID,1,5.77,DeliveredStatus
32380754,10:42:33,AR,47114,PAID,1,1.77,CanceledStatus
33425169,09:37:12,PE,44520,PAID,5,2.48,DeliveredStatus
32095457,22:34:41,TR,67714,PAID,2,2.3,DeliveredStatus
32327657,21:39:14,AR,62501,PAID,1,4.86,DeliveredStatus
32145934,20:10:46,AR,45849,PAID,2,8.67,DeliveredStatus
33452723,17:46:43,ES,28671,PAID,2,6.65,DeliveredStatus
33342302,19:04:54,AR,55206,PAID,4,24.89,DeliveredStatus
33398659,12:54:00,ES,8376,PAID,2,7.1,DeliveredStatus
33457318,21:08:30,TR,72868,PAID,6,2.61,DeliveredStatus
32752852,20:03:12,AR,55241,PAID,1,6.88,CanceledStatus
32825578,19:18:51,UA,67081,PAID,2,20.43,DeliveredStatus
33046105,11:09:02,UA,67084,PAID,3,11.56,DeliveredStatus
33264620,19:15:29,TR,44099,PAID,1,2.94,DeliveredStatus
32201668,13:03:08,ES,28671,PAID,6,15,DeliveredStatus
33407044,16:52:39,GE,59240,PAID,1,2.82,DeliveredStatus
33273978,18:25:11,IT,10696,PAID,9,21.41,DeliveredStatus
33232814,14:14:38,EG,45667,PAID,3,7.1,DeliveredStatus
33223083,10:28:53,IT,10709,PAID,9,17.01,DeliveredStatus
33380718,22:18:53,PA,65898,PAID,2,3.32,DeliveredStatus
32079573,19:37:23,IT,22606,PAID,3,8.07,CanceledStatus
32964473,19:15:29,ES,20135,PAID,1,12.05,DeliveredStatus
33174347,23:02:44,ES,51146,PAID,3,3.9,DeliveredStatus
32886033,20:44:00,AR,63382,PAID,1,6.6,DeliveredStatus
32416827,18:47:25,IT,12513,PAID,2,17.7,DeliveredStatus
33034752,20:53:17,PE,52012,PAID,1,16.11,DeliveredStatus
32097406,20:40:31,ES,5561,PAID,1,6.5,DeliveredStatus
32653133,10:46:23,ES,21468,PAID,10,16.56,DeliveredStatus
32895372,20:15:15,PE,36503,PAID,1,4.94,DeliveredStatus
32704191,18:20:16,PT,74040,PAID,1,2.8,CanceledStatus
32920148,15:13:04,TR,62031,PAID,2,2.4,DeliveredStatus
32153171,21:02:44,AR,62620,PAID,7,21.22,DeliveredStatus
32238906,18:24:48,MA,33030,PAID,2,6.9,DeliveredStatus
33280113,19:02:40,FR,1214,PAID,5,28.1,DeliveredStatus
32064742,14:23:58,AR,54324,PAID,1,4.47,DeliveredStatus
32239356,18:27:52,ES,2316,PAID,5,8.68,DeliveredStatus
33108725,12:55:10,PE,47392,PAID,1,4.58,DeliveredStatus
32739095,22:05:58,ES,8989,PAID,3,5.8,DeliveredStatus
32290436,15:41:54,EC,53757,PAID,2,14.16,DeliveredStatus
32029992,14:18:19,ES,45464,PAID,4,21.25,DeliveredStatus
32679069,16:43:05,ES,5658,PAID,13,18.37,DeliveredStatus
32511248,22:12:20,AR,27831,PAID,1,6.18,DeliveredStatus
33506464,23:37:05,TR,44099,PAID,2,10.14,DeliveredStatus
32533558,11:18:54,ES,30122,PAID,4,8.75,DeliveredStatus
32441446,14:18:56,PE,43606,PAID,1,13.03,DeliveredStatus
32411589,18:18:04,ES,44322,PAID,1,6,DeliveredStatus
33355490,17:54:38,CR,58171,PAID,2,5.12,DeliveredStatus
32779990,10:43:02,ES,9443,PAID,6,8.47,DeliveredStatus
33060346,07:28:02,EC,36695,PAID,1,2.23,DeliveredStatus
32821787,17:49:58,ES,51124,PAID,5,7.63,DeliveredStatus
33297912,19:19:45,PT,18072,PAID,3,8.47,DeliveredStatus
32031219,16:26:56,TR,52699,PAID,2,5.08,DeliveredStatus
32765910,20:03:36,PE,58813,PAID,3,57.39,DeliveredStatus
32357470,11:21:15,IT,10387,PAID,5,47.66,DeliveredStatus
33350442,20:13:58,AR,60412,PAID,1,0.97,DeliveredStatus
32703996,15:19:16,AR,56605,PAID,1,4.88,CanceledStatus
32571642,18:28:11,ES,51110,PAID,8,7.62,DeliveredStatus
33103619,18:27:21,ES,10585,PAID,4,13.55,DeliveredStatus
32887323,20:57:50,AR,56005,PAID,6,4.35,DeliveredStatus
32880824,23:43:38,FR,3002,PAID,2,14.8,DeliveredStatus
33416166,13:41:13,ES,14877,PAID,3,23.4,DeliveredStatus
32428116,20:36:24,UA,50834,PAID,2,6.25,DeliveredStatus
32912069,10:28:10,ES,30122,PAID,4,10.14,DeliveredStatus
33412971,14:23:59,ES,8989,PAID,3,13.35,DeliveredStatus
33296346,19:13:13,ES,30119,PAID,3,4.09,DeliveredStatus
33188939,18:56:35,PE,17372,PAID,1,8.05,DeliveredStatus
32845653,22:15:12,TR,28725,PAID,2,2.53,DeliveredStatus
32394261,12:11:24,AR,53926,PAID,2,5.96,DeliveredStatus
